X,favoriteCount,replyToSN,truncated,replyToSID,id,replyToUID,screenName,retweetCount,isRetweet,retweeted,,,,,,
7805,0,0,NA,0,NA,8.01025581340987E+017,NA,ejazr,331,1,0,,,,,
7806,0,NA,0,NA,8.01025500642681E+017,NA,SquashmanGel,7,1,0,,,,,,
7807,0,NA,0,NA,8.01025456417993E+017,NA,GSJha7,954,1,0,,,,,,
7808,0,0,NA,0,NA,8.01025406144946E+017,NA,BolRaghu,331,1,0,,,,,
7809,0,NA,0,NA,8.01025403129242E+017,NA,OfficeChai,1,0,0,,,,,,
7810,0,NA,0,NA,8.01025305443828E+017,NA,KrishanManmohan,954,1,0,,,,,,
7811,0,NA,0,NA,8.01025291007103E+017,NA,Dailynewspicks,43,1,0,,,,,,
7812,0,0,NA,0,NA,8.01025194907169E+017,NA,PreetiRnair,331,1,0,,,,,
7813,0,NA,0,NA,8.01025076711883E+017,NA,WorkingOnNow,73,1,0,,,,,,
7814,0,NA,0,NA,8.01025019186815E+017,NA,AyeshaFarhin1,954,1,0,,,,,,
7815,0,NA,0,NA,8.01025012849328E+017,NA,_desibuzz,1,1,0,,,,,,
7816,3,NA,0,NA,8.01024911338652E+017,NA,BHANWARLALSUTH7,1,0,0,,,,,,
7817,0,NA,0,NA,8.01024881458496E+017,NA,goarizvi,954,1,0,,,,,,
7818,0,0,NA,0,NA,8.01E+017,NA,sunil_iyc,331,1,0,,,,,
7819,0,NA,0,NA,8.01024828182557E+017,NA,praveen_q,1158,1,0,,,,,,
7820,0,NA,0,NA,8.01024815603843E+017,NA,kanwarphalwan,954,1,0,,,,,,
7821,0,0,NA,0,NA,8.01024651275026E+017,NA,ShrutiS04072118,331,1,0,,,,,
7822,0,NA,0,NA,8.01024536833454E+017,NA,AkbarHusainM,7,1,0,,,,,,
7823,0,0,NA,0,NA,8.01024510677893E+017,NA,SiddiqueMobin,331,1,0,,,,,
7824,0,0,NA,0,NA,8.0102449079697E+017,NA,kapilreet,331,1,0,,,,,
7825,0,NA,0,NA,8.01024165889319E+017,NA,SauryaTime,0,0,0,,,,,,
7826,0,NA,0,NA,8.0102412880753E+017,NA,balgobind1983,954,1,0,,,,,,
7827,0,0,NA,0,NA,8.01024031084331E+017,NA,komalavalli23,105,1,0,,,,,
7828,0,0,NA,0,NA,8.01023988701037E+017,NA,gnh94ster,331,1,0,,,,,
7829,0,0,NA,0,NA,8.01023980207382E+017,NA,NARPATSHETH,331,1,0,,,,,
7830,0,NA,0,NA,8.01023895654441E+017,NA,ABHISHE63958293,14,1,0,,,,,,
7831,0,NA,0,NA,8.0102389310011E+017,NA,kavitamalikjpr,0,0,0,,,,,,
7832,0,NA,0,NA,8.01023799932191E+017,NA,avneet987,52,1,0,,,,,,
7833,0,NA,0,NA,8.01023693623149E+017,NA,kris_amit,1057,1,0,,,,,,
7834,0,NA,0,NA,8.01023680851706E+017,NA,pandya_pratap,48,1,0,,,,,,
7835,0,0,NA,0,NA,8.01023651181052E+017,NA,mahesharma39,331,1,0,,,,,
7836,0,NA,0,NA,8.01023629395825E+017,NA,UpdatesJunction,0,0,0,,,,,,
7837,0,NA,0,NA,8.01023524160885E+017,NA,vasuht,31,1,0,,,,,,
7838,0,0,NA,0,NA,8.01023497090671E+017,NA,goeltm_tg,331,1,0,,,,,
7839,0,NA,0,NA,8.01023472839299E+017,NA,Faller18,954,1,0,,,,,,
7840,0,NA,0,NA,8.01023426009801E+017,NA,GaurNsui,5,1,0,,,,,,
7841,0,0,NA,0,NA,8.01023358301274E+017,NA,rajendra006,331,1,0,,,,,
7842,0,NA,0,NA,8.0102327673455E+017,NA,Arun2981,23,1,0,,,,,,
7843,0,NA,0,NA,8.01023176515822E+017,NA,AmitOA2,526,1,0,,,,,,
7844,0,NA,0,NA,8.01023174183821E+017,NA,rajgrad,70,1,0,,,,,,
7845,0,NA,0,NA,8.01023169465192E+017,NA,abhigyanbafna,29,1,0,,,,,,
7846,0,0,NA,0,NA,8.010231380248E+017,NA,TolerantDesii,105,1,0,,,,,
7847,0,0,NA,0,NA,8.01023125924225E+017,NA,singhmahavir50,331,1,0,,,,,
7848,0,0,NA,0,NA,8.01022988288021E+017,NA,cryptex_221B,331,1,0,,,,,
7849,0,0,NA,0,NA,8.01022925818106E+017,NA,SunitaWilson72,331,1,0,,,,,
7850,1,NA,0,NA,8.01022904330637E+017,NA,thaneinfo,2,0,0,,,,,,
7851,0,NA,0,NA,8.01022722658615E+017,NA,6c20cdd298174c7,954,1,0,,,,,,
7852,0,NA,0,NA,8.01022699367698E+017,NA,rashmi_moraskar,954,1,0,,,,,,
7853,0,NA,0,NA,8.01022684037411E+017,NA,shivamji_s,59,1,0,,,,,,
7854,0,NA,1,NA,8.01022558430753E+017,NA,saddyrao,0,0,0,,,,,,
7855,0,0,NA,0,NA,8.01022556341817E+017,NA,Faller18,331,1,0,,,,,
7856,0,NA,0,NA,8.01022524280566E+017,NA,southasiatimes,120,1,0,,,,,,
7857,0,0,NA,0,NA,8.01022405372088E+017,NA,Satchitanand190,105,1,0,,,,,
7858,0,NA,0,NA,8.01022360816124E+017,NA,Pradeep2192,50,1,0,,,,,,
7859,0,NA,0,NA,8.01022346794508E+017,NA,SameeranaChinch,70,1,0,,,,,,
7860,0,NA,0,NA,8.01022250711269E+017,NA,VgDaula,960,1,0,,,,,,
7861,11,NA,0,NA,8.01022223238562E+017,NA,nivedithg,7,0,0,,,,,,
7862,0,NA,0,NA,8.01022218251563E+017,NA,wilSonofaGun,0,0,0,,,,,,
7863,0,NA,0,NA,8.01022201516278E+017,NA,Sandeep35781325,954,1,0,,,,,,
7864,0,NA,0,NA,8.01022175230558E+017,NA,onam,0,0,0,,,,,,
7865,0,NA,0,NA,8.010221741947E+017,NA,myvivek1989,47,1,0,,,,,,
7866,0,NA,0,NA,8.01022156524003E+017,NA,RadRoadster,52,1,0,,,,,,
7867,0,NA,0,NA,8.01022146176655E+017,NA,nikhil123456578,20,1,0,,,,,,
7868,0,NA,0,NA,8.01022107068961E+017,NA,apthamitra,0,0,0,,,,,,
7869,0,0,NA,0,NA,8.01022092594401E+017,NA,puriyash41,331,1,0,,,,,
7870,0,NA,0,NA,8.01022090241577E+017,NA,shivamshukla007,954,1,0,,,,,,
7871,0,0,NA,0,NA,8.01022042191569E+017,NA,Sandeep1481996,331,1,0,,,,,
7872,0,NA,0,NA,8.01022002442175E+017,NA,pratikwasnik,954,1,0,,,,,,
7873,0,NA,0,NA,8.01021845382173E+017,NA,saachin20,293,1,0,,,,,,
7874,0,NA,0,NA,8.01021814080094E+017,NA,MrAkashss,203,1,0,,,,,,
7875,0,NA,0,NA,8.01021783792988E+017,NA,AmarJassal,15,1,0,,,,,,
7876,0,NA,0,NA,8.01021668969714E+017,NA,proficient11,520,1,0,,,,,,
7877,0,NA,0,NA,8.01021651139826E+017,NA,iampatelji,960,1,0,,,,,,
7878,0,NA,0,NA,8.01021490124702E+017,NA,MyNameIsUKM,7,1,0,,,,,,
7879,0,NA,0,NA,8.01021481987674E+017,NA,Pancham_Tyagi,0,0,0,,,,,,
7880,0,narendramodi,0,8.00999865719231E+017,8.01021477965296E+017,18839785,ComeMessWithMe,0,0,0,,,,,,
7881,0,0,NA,0,NA,8.01021467731186E+017,NA,lop_india,331,1,0,,,,,
7882,0,NA,0,NA,8.01021458604388E+017,NA,KhannaPal,954,1,0,,,,,,
7883,0,NA,0,NA,8.01021416606831E+017,NA,DeepankarThakur,14,1,0,,,,,,
7884,0,NA,0,NA,8.01021352052331E+017,NA,arif47865,47,1,0,,,,,,
7885,0,NA,0,NA,8.01021322574692E+017,NA,saachin20,303,1,0,,,,,,
7886,0,NA,0,NA,8.01021322025435E+017,NA,sanjaysaxena007,1,1,0,,,,,,
7887,0,NA,0,NA,8.01021289120965E+017,NA,Tabassumzia,1,1,0,,,,,,
7888,0,NA,0,NA,8.01021282217099E+017,NA,saachin20,182,1,0,,,,,,
7889,0,NA,0,NA,8.01021253788189E+017,NA,thaneinfo,1,0,0,,,,,,
7890,0,sardesairajdeep,0,8.01017271296598E+017,8.01021232799949E+017,56304605,rajneeshk,0,0,0,,,,,,
7891,0,NA,0,NA,8.01021180631093E+017,NA,DVoiceofnation,0,0,0,,,,,,
7892,0,0,NA,0,NA,8.01021175321104E+017,NA,harmony1960,331,1,0,,,,,
7893,0,0,NA,0,NA,8.01021121164431E+017,NA,amitazad67,331,1,0,,,,,
7894,0,0,NA,0,NA,8.01021105783837E+017,NA,sabnis_atmaram,13,1,0,,,,,
7895,0,NA,0,NA,8.01020913932063E+017,NA,999neelesh,0,0,0,,,,,,
7896,0,0,NA,0,NA,8.01020909758751E+017,NA,rakeshrammi,331,1,0,,,,,
7897,0,NA,0,NA,8.01020876846088E+017,NA,yasserkhan,38,1,0,,,,,,
7898,0,NA,0,NA,8.010208401669E+017,NA,saachin20,103,1,0,,,,,,
7899,0,NA,0,NA,8.01020800035914E+017,NA,sammypub123,954,1,0,,,,,,
7900,0,0,NA,0,NA,8.01020707526218E+017,NA,abdeshmukh,4,1,0,,,,,
7901,0,0,NA,0,NA,8.01020522888761E+017,NA,annavetticad,331,1,0,,,,,
7902,0,NA,0,NA,8.01020514483376E+017,NA,saraswatvikash,954,1,0,,,,,,
7903,0,0,NA,0,NA,8.01020450973176E+017,NA,ATamariya,13,1,0,,,,,
7904,0,NA,0,NA,8.01020447676596E+017,NA,skneel1,69,1,0,,,,,,
7905,0,0,NA,0,NA,8.01020390046732E+017,NA,narende95085739,331,1,0,,,,,
7906,0,NA,0,NA,8.01020385315541E+017,NA,k_bhairav,14,1,0,,,,,,
7907,0,0,NA,0,NA,8.01020375115002E+017,NA,saachin20,1042,1,0,,,,,
7908,0,NA,0,NA,8.01020345293554E+017,NA,thaneinfo,2,0,0,,,,,,
7909,0,NA,0,NA,8.01020335336411E+017,NA,13Amit1313,954,1,0,,,,,,
7910,0,NA,0,NA,8.01020212971569E+017,NA,DrMSGoyal,954,1,0,,,,,,
7911,0,NA,0,NA,8.01020111431737E+017,NA,raja_anonymous,4,1,0,,,,,,
7912,0,0,NA,0,NA,8.01019988383531E+017,NA,JD_Bosssss,105,1,0,,,,,
7913,0,NA,0,NA,8.01019965901972E+017,NA,sadarakesh,526,1,0,,,,,,
7914,0,NA,0,NA,8.01019931877786E+017,NA,saachin20,0,0,0,,,,,,
7915,0,NA,0,NA,8.01019919571812E+017,NA,malimatov99,15,1,0,,,,,,
7916,1,NA,0,NA,8.01019852156731E+017,NA,nitin_nitingarg,0,0,0,,,,,,
7917,0,NA,0,NA,8.01019843269038E+017,NA,ramana1729,2,1,0,,,,,,
7918,0,NA,0,NA,8.01019666718224E+017,NA,NachiketP77,25,1,0,,,,,,
7919,0,NA,0,NA,8.010196499618E+017,NA,RB2504,120,1,0,,,,,,
7920,0,NA,0,NA,8.01019630848352E+017,NA,sundipkapur,118,1,0,,,,,,
7921,0,NA,0,NA,8.01019599567356E+017,NA,abdul2711lateef,954,1,0,,,,,,
7922,0,0,NA,0,NA,8.01019595012194E+017,NA,sventure007,331,1,0,,,,,
7923,0,NA,0,NA,8.01019515366613E+017,NA,ViligantVinay,954,1,0,,,,,,
7924,0,0,NA,0,NA,8.01019505401102E+017,NA,Pratap061061,105,1,0,,,,,
7925,0,NA,0,NA,8.01019480855826E+017,NA,amz360,8,1,0,,,,,,
7926,0,NA,0,NA,8.01019430289322E+017,NA,BhaanuWrites,59,1,0,,,,,,
7927,0,NA,0,NA,8.01019387691954E+017,NA,anunayiitb,91,1,0,,,,,,
7928,0,NA,0,NA,8.01019344708768E+017,NA,Wandering_Naren,0,0,0,,,,,,
7929,0,NA,0,NA,8.01019298273788E+017,NA,kanishkkr,53,1,0,,,,,,
7930,0,NA,0,NA,8.01019268594827E+017,NA,pingle83,10,1,0,,,,,,
7931,0,Being_Humor,0,8.00939831245341E+017,8.01019262294901E+017,438525539,captain_troll,0,0,0,,,,,,
7932,0,NA,0,NA,8.01019213657895E+017,NA,SSaaNgi,144,1,0,,,,,,
7933,0,NA,0,NA,8.01019198843462E+017,NA,DaaruBaazMehta,59,1,0,,,,,,
7934,0,NA,0,NA,8.01019196784005E+017,NA,shaktishekhar39,69,1,0,,,,,,
7935,1,NA,0,NA,8.01019134137995E+017,NA,saaxenanurag,1,0,0,,,,,,
7936,0,0,NA,0,NA,8.01019105343992E+017,NA,GujjuVimo,105,1,0,,,,,
7937,0,NA,0,NA,8.01019099295818E+017,NA,CPIM_WESTBENGAL,120,1,0,,,,,,
7938,0,0,NA,0,NA,8.01019087249752E+017,NA,b_richardn,331,1,0,,,,,
7939,0,NA,0,NA,8.01019008891789E+017,NA,senbhaskar50,7,1,0,,,,,,
7940,0,NA,0,NA,8.01019002692583E+017,NA,iamskshabbir,69,1,0,,,,,,
7941,1,NA,0,NA,8.01018918563262E+017,NA,ChilliFL,1,0,0,,,,,,
7942,0,NA,0,NA,8.01018852326965E+017,NA,vkd_shafi,954,1,0,,,,,,
7943,0,NA,0,NA,8.01018748220178E+017,NA,Krrisshna,31,1,0,,,,,,
7944,0,NA,0,NA,8.01018703210955E+017,NA,bheeeshm,118,1,0,,,,,,
7945,0,NA,0,NA,8.01018673561567E+017,NA,indieanarch,3,1,0,,,,,,
7946,0,NA,0,NA,8.01018542439035E+017,NA,msxna83,43,1,0,,,,,,
7947,0,NA,0,NA,8.01018511740916E+017,NA,bhaveshjoshi311,526,1,0,,,,,,
7948,0,NA,0,NA,8.01018508674875E+017,NA,NaMoKsath,118,1,0,,,,,,
7949,0,0,NA,0,NA,8.01018476034826E+017,NA,ammiedgr8,331,1,0,,,,,
7950,0,NA,0,NA,8.01018446167192E+017,NA,indieanarch,2,1,0,,,,,,
7951,0,NA,0,NA,8.01018433169015E+017,NA,mega_murali,1,1,0,,,,,,
7952,0,NA,0,NA,8.01018298888384E+017,NA,mega_murali,954,1,0,,,,,,
7953,0,NA,0,NA,8.01018255225688E+017,NA,shashankvrma,954,1,0,,,,,,
7954,0,NA,0,NA,8.01018181586297E+017,NA,RageMonk,1,1,0,,,,,,
7955,0,0,NA,0,NA,8.01018104843211E+017,NA,nirala_st,331,1,0,,,,,
7956,0,NA,0,NA,8.01018047679099E+017,NA,adilbieber19751,954,1,0,,,,,,
7957,0,NA,1,NA,8.01018032067748E+017,NA,Modicurrency,0,0,0,,,,,,
7958,0,NA,0,NA,8.01018019946213E+017,NA,Im_Shamsh,954,1,0,,,,,,
7959,0,NA,1,NA,8.01018011809235E+017,NA,yupptvindia,0,0,0,,,,,,
7960,0,NA,0,NA,8.01018005937275E+017,NA,VinooHora,954,1,0,,,,,,
7961,0,0,NA,0,NA,8.01017998358303E+017,NA,ahmedhussainn1,331,1,0,,,,,
7962,0,NA,0,NA,8.01017979093873E+017,NA,shaktishekhar39,954,1,0,,,,,,
7963,1,ANI_news,0,8.0100959990193E+017,8.01017904078594E+017,355989081,NicheBrain,0,0,0,,,,,,
7964,0,0,NA,0,NA,8.01017851775566E+017,NA,deepakrajsuman2,331,1,0,,,,,
7965,0,0,NA,0,NA,8.01017735203303E+017,NA,RavindraMohanty,331,1,0,,,,,
7966,0,0,NA,0,NA,8.01017676705321E+017,NA,Sodeep_Maan,105,1,0,,,,,
7967,0,NA,0,NA,8.01017674226549E+017,NA,suriyaverian1,526,1,0,,,,,,
7968,0,0,NA,0,NA,8.01017663795274E+017,NA,judets,13,1,0,,,,,
7969,1,jairajp,1,7.87938198529909E+017,8.01017635777511E+017,43698075,jairajp,3,0,0,,,,,,
7970,0,NA,0,NA,8.01017630773674E+017,NA,rajeshmy,954,1,0,,,,,,
7971,0,NA,0,NA,8.01017529208635E+017,NA,inamdavadinfo,0,0,0,,,,,,
7972,0,NA,1,NA,8.0101752336597E+017,NA,InVadodaraInfo,0,0,0,,,,,,
7973,0,0,NA,0,NA,8.01017523122487E+017,NA,PriyabrataT,331,1,0,,,,,
7974,0,NA,1,NA,8.01017517410054E+017,NA,ingujaratinfo,0,0,0,,,,,,
7975,0,NA,1,NA,8.01017511760237E+017,NA,insuratinfo,0,0,0,,,,,,
7976,0,NA,1,NA,8.01017505263153E+017,NA,inrajkotinfo,0,0,0,,,,,,
7977,0,NA,1,NA,8.0101749906414E+017,NA,inamdavadinfo,0,0,0,,,,,,
7978,0,0,NA,0,NA,8.01017425906962E+017,NA,Sameer470,331,1,0,,,,,
7979,0,0,NA,0,NA,8.01017422836691E+017,NA,Lohana1983,105,1,0,,,,,
7980,0,NA,0,NA,8.01017374933709E+017,NA,ansari8115nawaz,47,1,0,,,,,,
7981,0,NA,0,NA,8.01017363072025E+017,NA,alkesh_2042,954,1,0,,,,,,
7982,0,0,NA,0,NA,8.01017346521322E+017,NA,JSK__11,331,1,0,,,,,
7983,0,NA,0,NA,8.01017265088926E+017,NA,PokharkarUmesh,954,1,0,,,,,,
7984,0,0,NA,0,NA,8.01017175750251E+017,NA,shaishiara,105,1,0,,,,,
7985,0,0,NA,0,NA,8.01017160940163E+017,NA,syedmohdyasir3,331,1,0,,,,,
7986,0,NA,0,NA,8.01017151968555E+017,NA,vjdhama,38,1,0,,,,,,
7987,0,NA,0,NA,8.0101708549718E+017,NA,Ram_Krishna15,68,1,0,,,,,,
7988,0,NA,0,NA,8.01017039389413E+017,NA,matram_vande,954,1,0,,,,,,
7989,0,0,NA,0,NA,8.01017020049281E+017,NA,judets,331,1,0,,,,,
7990,0,NA,0,NA,8.01017012877029E+017,NA,bharat_k,0,0,0,,,,,,
7991,0,NA,0,NA,8.01017006384247E+017,NA,akjainbittu,954,1,0,,,,,,
7992,0,NA,0,NA,8.01016982740967E+017,NA,abdeshmukh,52,1,0,,,,,,
7993,0,NA,0,NA,8.01016973668729E+017,NA,ghoseb,38,1,0,,,,,,
7994,0,quizderek,0,8.0101469609454E+017,8.01016928496013E+017,120965579,Devtech11,0,0,0,,,,,,
7995,0,baliramsingh2,0,8.01011262805013E+017,8.01016889082163E+017,2275972058,RahulCipher,0,0,0,,,,,,
7996,0,NA,0,NA,8.0101687185614E+017,NA,Rishimathur18,0,0,0,,,,,,
7997,0,0,NA,0,NA,8.01016867473228E+017,NA,asitawasthi_,2,1,0,,,,,
7998,2,NA,0,NA,8.01016810006946E+017,NA,Modern_Gypsy,1,0,0,,,,,,
7999,2,NA,0,NA,8.0101680782594E+017,NA,HP_Journo,1,0,0,,,,,,
8000,0,NA,0,NA,8.01016763722797E+017,NA,prashik2107,897,1,0,,,,,,
8001,0,NA,0,NA,8.55472879407817E+017,NA,vinayanc,44,1,0,,,,,,
8002,0,NA,0,NA,8.55470453502001E+017,NA,ShaktiDahiya6,1333,1,0,,,,,,
8003,0,NA,1,NA,8.55468991766245E+017,NA,sanjeevbjp,0,0,0,,,,,,
8004,0,NA,0,NA,8.55468764120449E+017,NA,ReadFin,0,0,0,,,,,,
8005,0,NA,0,NA,8.55467322227671E+017,NA,urbabboo,44,1,0,,,,,,
8006,0,NA,0,NA,8.55467012738343E+017,NA,urbabboo,19,1,0,,,,,,
8007,0,NA,0,NA,8.5546597718562E+017,NA,manvrajawat,16,1,0,,,,,,
8008,0,surya_vanshi_,1,8.54954052928496E+017,8.55464996825727E+017,3116885132,harshit0070,0,0,0,,,,,,
8009,0,NA,0,NA,8.55464430401966E+017,NA,Csoumya21,16,1,0,,,,,,
8010,0,NA,0,NA,8.55464208468595E+017,NA,Nicks103,16,1,0,,,,,,
8011,0,NA,0,NA,8.55464204186272E+017,NA,ammar_hamid,16,1,0,,,,,,
8012,0,NA,0,NA,8.55463467112735E+017,NA,Seprabakar,16,1,0,,,,,,
8013,0,NA,0,NA,8.55462690659029E+017,NA,omaar_sir,16,1,0,,,,,,
8014,0,jamewils,0,8.55441186969997E+017,8.55462627912409E+017,67612556,Kyaboltitu1,0,0,0,,,,,,
8015,0,NA,0,NA,8.55462154090107E+017,NA,jamewils,16,1,0,,,,,,
8016,0,NA,0,NA,8.55462035114439E+017,NA,jamewils,19,1,0,,,,,,
8017,0,NA,0,NA,8.55461698819342E+017,NA,jamewils,44,1,0,,,,,,
8018,0,narendramodi,0,NA,8.55461450541703E+017,18839785,kumarfirst,0,0,0,,,,,,
8019,0,Priyavarshini10,1,8.55454126276084E+017,8.55458124978831E+017,8.29617859231773E+017,Ironmangaurav,0,0,0,,,,,,
8020,0,NA,0,NA,8.55455847144673E+017,NA,ajantriks,16,1,0,,,,,,
8021,0,ETMarkets,0,8.55443518130487E+017,8.55454962754736E+017,81083096,AjneetB,0,0,0,,,,,,
8022,0,HPCL,1,8.55448918145905E+017,8.55454580070429E+017,112059828,HemantSirohi1,0,0,0,,,,,,
8023,0,NA,1,NA,8.55454018021339E+017,NA,pocketnewsalert,0,0,0,,,,,,
8024,0,0,NA,0,NA,8.55453661962568E+017,NA,ShahnazAkbarova,2,1,0,,,,,
8025,0,NA,0,NA,8.55451860391653E+017,NA,newsattitude,0,0,0,,,,,,
8026,0,NA,0,NA,8.55451693286384E+017,NA,Pikki74,16,1,0,,,,,,
8027,0,NA,0,NA,8.55451610666852E+017,NA,npandey25,16,1,0,,,,,,
8028,0,NA,0,NA,8.55450752507982E+017,NA,GSPawera,1333,1,0,,,,,,
8029,0,NA,0,NA,8.55449406539153E+017,NA,SatishPan2013,22,1,0,,,,,,
8030,0,NA,0,NA,8.55448638868398E+017,NA,Thullakejri,434,1,0,,,,,,
8031,0,NA,0,NA,8.55447766721593E+017,NA,SeeMayanks,16,1,0,,,,,,
8032,0,NA,0,NA,8.55447661901632E+017,NA,PratCuba,0,0,0,,,,,,
8033,0,NA,0,NA,8.55447476601356E+017,NA,PratCuba,0,0,0,,,,,,
8034,1,azad_mayank,0,8.55443100382118E+017,8.55446911809012E+017,3893953333,nid_rockz,0,0,0,,,,,,
8035,0,NA,0,NA,8.55446894905926E+017,NA,npandey25,19,1,0,,,,,,
8036,0,NA,0,NA,8.55446857618731E+017,NA,AshutoshSinha00,16,1,0,,,,,,
8037,0,NA,0,NA,8.55446705084301E+017,NA,newsattitude,0,0,0,,,,,,
8038,0,NA,0,NA,8.55445544025473E+017,NA,SarcasticSaint,16,1,0,,,,,,
8039,0,NA,0,NA,8.55445239292678E+017,NA,Aam_Nationalist,16,1,0,,,,,,
8040,0,NA,0,NA,8.5544499434956E+017,NA,zalimkhanzsh0,2,1,0,,,,,,
8041,0,NA,0,NA,8.55444661120283E+017,NA,aviralmittal,16,1,0,,,,,,
8042,0,NA,0,NA,8.55444644758381E+017,NA,PadamChowdhary,1,1,0,,,,,,
8043,0,NA,0,NA,8.55444623325504E+017,NA,anti_fit,16,1,0,,,,,,
8044,0,NA,0,NA,8.55443199007105E+017,NA,varun_joshi,16,1,0,,,,,,
8045,0,NA,0,NA,8.55441087653175E+017,NA,chatukhor,16,1,0,,,,,,
8046,0,NA,0,NA,8.55440771348148E+017,NA,Jai74863750,16,1,0,,,,,,
8047,0,NA,0,NA,8.55440378857521E+017,NA,lokkku,203,1,0,,,,,,
8048,0,NA,0,NA,8.55440245495546E+017,NA,DoghliDuniya,14,1,0,,,,,,
8049,13,NA,0,NA,8.55440028637573E+017,NA,nixxin,16,0,0,,,,,,
8050,1,VenkatN_Tss,0,8.55437799121498E+017,8.55438183240262E+017,871451083,Gopalee67,1,0,0,,,,,,
8051,0,NA,0,NA,8.55435472184541E+017,NA,Smaulgld,0,0,0,,,,,,
8052,0,narendramodi,0,NA,8.55435171952067E+017,18839785,Ironmangaurav,0,0,0,,,,,,
8053,0,NA,0,NA,8.55435127450517E+017,NA,balabr,203,1,0,,,,,,
8054,0,NA,0,NA,8.55435070185677E+017,NA,balabr,104,1,0,,,,,,
8055,1,_microcosm__,0,8.55432025595142E+017,8.55435067275039E+017,8.43658445018481E+017,nethraa_,0,0,0,,,,,,
8056,0,DrKumarVishwas,0,NA,8.55435051500093E+017,141633175,Ironmangaurav,0,0,0,,,,,,
8057,0,ArvindKejriwal,0,NA,8.55434926967079E+017,405427035,Ironmangaurav,0,0,0,,,,,,
8058,0,ndtv,0,8.55433010061206E+017,8.55434651288035E+017,37034483,Ironmangaurav,0,0,0,,,,,,
8059,0,NA,0,NA,8.55434617708347E+017,NA,Stupidosaur,1,1,0,,,,,,
8060,0,Stupidosaur,1,8.55434275465777E+017,8.55434580420993E+017,307807275,Stupidosaur,1,0,0,,,,,,
8061,0,NA,0,NA,8.55434509231075E+017,NA,Ironmangaurav,0,0,0,,,,,,
8062,0,0,NA,1,NA,8.55433906895675E+017,NA,secularidiot,0,0,0,,,,,
8063,0,NA,0,NA,8.55430551309763E+017,NA,tariq_43,22,1,0,,,,,,
8064,0,NA,0,NA,8.55429509692219E+017,NA,ChandraBasnet15,5,1,0,,,,,,
8065,0,anshud2843,1,8.55412975305404E+017,8.5542761381648E+017,1602416263,anshud2843,0,0,0,,,,,,
8066,0,NA,0,NA,8.5542579381146E+017,NA,KitsuneAlicia,0,0,0,,,,,,
8067,0,tylrfishr,1,8.54338515513037E+017,8.55425591935476E+017,50555139,IngmarVellous,0,0,0,,,,,,
8068,0,NA,0,NA,8.55425295502803E+017,NA,gohanvsrohan,43,1,0,,,,,,
8069,0,NA,0,NA,8.55425261201793E+017,NA,karunasanghvi,0,0,0,,,,,,
8070,0,AmmU_MaanU,0,8.55285015894151E+017,8.55425110672409E+017,15132089,moodanmani,0,0,0,,,,,,
8071,0,NA,0,NA,8.55424144292422E+017,NA,AAPlogical,19,1,0,,,,,,
8072,0,narendramodi,0,NA,8.55422882171699E+017,18839785,sivakumarmuthu,0,0,0,,,,,,
8073,0,NA,0,NA,8.55422412518588E+017,NA,aamaadmikesath,44,1,0,,,,,,
8074,0,NA,0,NA,8.55422381250101E+017,NA,sane_voices,43,1,0,,,,,,
8075,0,KunalGhoshal2,0,8.55420886534562E+017,8.55422181249094E+017,8.38037223253631E+017,KunalGhoshal2,0,0,0,,,,,,
8076,0,NA,0,NA,8.55421657309094E+017,NA,sane_voices,44,1,0,,,,,,
8077,0,NA,0,NA,8.55420962430476E+017,NA,ejaz7,16,1,0,,,,,,
8078,2,priyankac19,0,8.55418808537948E+017,8.5542015984198E+017,19760270,_HazirJawab,0,0,0,,,,,,
8079,0,NA,0,NA,8.55420050659922E+017,NA,smnbabu,0,0,0,,,,,,
8080,1,NA,0,NA,8.55418503091941E+017,NA,Finclusion_FII,0,0,0,,,,,,
8081,0,NA,0,NA,8.55417095068074E+017,NA,KumarLuv,0,0,0,,,,,,
8082,0,ANI_news,0,8.55414382993343E+017,8.55415899813061E+017,355989081,arpansingh06,0,0,0,,,,,,
8083,0,ICICIBank,0,NA,8.55414534017876E+017,419298953,kumarsahil,0,0,0,,,,,,
8084,0,NA,0,NA,8.55414299208163E+017,NA,gischethans,2,1,0,,,,,,
8085,0,NA,0,NA,8.55412986546205E+017,NA,Shivaganesh_MIT,44,1,0,,,,,,
8086,0,ashoswai,1,8.31822144170521E+017,8.55412975305404E+017,70355674,anshud2843,0,0,0,,,,,,
8087,0,NA,0,NA,8.55412910742491E+017,NA,Georgekurian4K,16,1,0,,,,,,
8088,0,LoudmouthR,0,8.55409387355157E+017,8.55411781203841E+017,7.68059297452274E+017,LightCodeGaming,0,0,0,,,,,,
8089,0,NA,0,NA,8.55410681453171E+017,NA,gauravcam,0,0,0,,,,,,
8090,2,Ecoanthro,1,8.55407338202833E+017,8.55409405977919E+017,831371432,Ecoanthro,0,0,0,,,,,,
8091,0,NA,0,NA,8.55409247760171E+017,NA,MyKyllr,6,1,0,,,,,,
8092,0,NA,0,NA,8.55408898341298E+017,NA,kurup62,19,1,0,,,,,,
8093,0,NA,1,NA,8.55408448284107E+017,NA,meenakshiifs,0,0,0,,,,,,
8094,0,NA,0,NA,8.55408033429545E+017,NA,ajantriks,44,1,0,,,,,,
